danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,artist_popularity,year,artistFeatured,billboard
0.756,0.691,-3.718,0.178,0.0744,0,0.364,0.632,104.999,235187,65,61,2004,0,0
0.445,0.0982,-14.339,0.0576,0.949,1.71E-06,0.109,0.085,232.69,207253,66,71,2004,0,0
0.659,0.727,-8.638,0.0455,0.119,0.00427,0.1,0.748,166.163,211080,66,66,2004,0,0
0.29,0.827,-3.451,0.0362,0.000659,2.55E-06,0.301,0.45,167.086,493400,72,84,2004,0,0
0.677,0.531,-7.683,0.0327,0.219,0,0.173,0.57,91.104,294093,64,67,2004,0,0
0.667,0.599,-8.894,0.0291,0.245,0,0.107,0.971,127.935,160280,74,69,2004,0,0
0.587,0.142,-15.196,0.0329,0.862,0.000162,0.0953,0.288,119.752,250867,67,70,2004,0,0
0.621,0.403,-8.211,0.0359,0.58,0,0.114,0.634,145.525,232133,67,60,2004,0,0
0.771,0.158,-10.374,0.0621,0.895,0,0.144,0.504,130.094,151333,65,0,2004,0,0
0.284,0.24,-15.607,0.0385,0.831,5.79E-06,0.104,0.157,124.805,160800,67,0,2004,0,0
0.622,0.593,-8.352,0.0916,0.163,0,0.0979,0.607,94.364,249093,66,73,2004,0,0
0.7,0.896,-2.276,0.191,0.108,0,0.453,0.817,102.065,200307,66,62,2004,0,0
0.471,0.936,-3.354,0.0448,0.0783,0,0.171,0.45,89.881,208186,65,77,2004,0,0
0.559,0.733,-5.659,0.171,0.314,0,0.284,0.611,145.115,316053,66,95,2004,0,0
0.202,0.886,-3.805,0.0816,0.0286,0,0.643,0.192,145.781,194253,70,82,2004,0,0
0.878,0.417,-6.799,0.361,0.0444,0,0.0833,0.904,77.49,325573,69,77,2004,1,0
0.759,0.891,-2.983,0.257,0.0298,0,0.141,0.587,98.579,216707,65,80,2004,0,0
0.554,0.833,-6.667,0.0347,0.000646,0.0025,0.0737,0.773,142.673,212227,67,72,2004,1,0
0.568,0.835,-6.896,0.0687,0.0411,0,0.357,0.625,170.045,244480,65,59,2004,0,0
0.645,0.693,-6.481,0.0344,0.0811,1.22E-05,0.175,0.553,97.555,256600,64,64,2004,0,0
0.748,0.767,-7.806,0.172,0.0267,0,0.334,0.519,133.929,222200,66,62,2004,0,0
0.816,0.747,-6.468,0.0411,0.102,0,0.263,0.848,97.019,210933,75,94,2004,0,0
0.367,0.208,-16.734,0.0363,0.629,0.0584,0.106,0.663,172.358,152627,68,72,2004,0,0
0.713,0.471,-7.392,0.483,0.421,0,0.0308,0.781,199.765,285587,70,0,2004,0,0
0.554,0.864,-5.062,0.0394,0.00605,0,0.132,0.299,112.523,240453,65,63,2004,0,0
0.642,0.442,-9.115,0.074,0.491,1.58E-06,0.102,0.465,148.01,231773,78,81,2004,0,0
0.7,0.781,-8.255,0.0507,0.0874,0.00342,0.059,0.385,108.695,289067,71,67,2004,0,0
0.675,0.501,-6.183,0.22,0.0541,0,0.429,0.532,139.861,260600,65,66,2004,1,0
0.685,0.803,-4.251,0.156,0.0601,0,0.546,0.799,107.005,205280,73,83,2004,1,0
0.925,0.744,-5.79,0.367,0.0644,0,0.0888,0.656,93.02,243227,63,58,2004,0,0
0.642,0.777,-4.809,0.094,0.00323,0,0.227,0.413,96.986,214400,72,0,2004,0,0
0.505,0.322,-13.809,0.0315,0.15,0.000106,0.147,0.581,170.145,306200,65,70,2004,0,0
0.464,0.526,-9.982,0.0448,0.119,0,0.124,0.754,109.605,218613,62,68,2004,0,0
0.862,0.479,-9.199,0.0646,0.0522,0.00126,0.589,0.925,109.878,301520,72,0,2004,0,0
0.421,0.858,-4.535,0.0963,0.0134,0,0.067,0.491,173.255,206773,61,73,2004,0,0
0.52,0.768,-3.489,0.359,0.0193,0.00034,0.104,0.398,79.178,296880,63,94,2004,1,0
0.605,0.584,-7.043,0.197,0.286,0,0.235,0.464,125.802,245400,64,77,2004,1,0
0.449,0.864,-3.892,0.0352,2.04E-05,0,0.108,0.713,167.154,226080,65,57,2004,0,0
0.553,0.621,-7.356,0.0333,0.0428,0.596,0.115,0.19,120.051,272067,62,88,2004,0,0
0.728,0.5,-6.214,0.0344,0.0749,5.84E-06,0.108,0.382,138.528,283427,62,55,2004,0,0
0.77,0.373,-6.931,0.0328,0.317,0,0.217,0.293,131.975,242027,76,69,2004,0,0
0.777,0.829,-6.905,0.268,0.245,0,0.207,0.835,87.998,261800,67,84,2004,1,0
0.252,0.8,-4.845,0.0368,0.12,0.0538,0.118,0.29,139.361,335333,67,73,2004,0,0
0.337,0.835,-6.351,0.057,0.00174,0,0.0945,0.418,87.561,198533,62,60,2004,0,0
0.814,0.387,-9.867,0.0945,0.0248,0,0.131,0.792,93.961,225173,62,58,2004,0,0
0.691,0.658,-6.496,0.0359,0.398,4.58E-05,0.112,0.617,97.68,300160,71,81,2004,1,0
0.631,0.696,-5.572,0.348,0.0192,0,0.0554,0.621,92.941,207627,79,95,2005,1,0
0.837,0.462,-7.89,0.0601,0.0339,0,0.09,0.762,139.986,201400,72,85,2005,1,0
0.209,0.418,-8.74,0.0338,0.163,0.00195,0.113,0.123,138.265,295533,83,92,2005,1,0
0.868,0.347,-9.529,0.0536,0.308,2.00E-05,0.11,0.659,110.059,207680,72,81,2005,0,0
0.688,0.835,-4.162,0.0911,0.0583,2.87E-06,0.0795,0.88,84.858,230493,78,68,2005,0,0
0.62,0.961,-3.198,0.154,0.00523,0,0.0854,0.449,114.448,180267,76,85,2005,0,0
0.536,0.612,-5.847,0.272,0.119,0,0.209,0.57,86.768,229040,75,93,2005,0,0
0.816,0.375,-8.053,0.0996,0.607,8.66E-06,0.0933,0.615,114.303,191907,70,81,2005,0,0
0.476,0.736,-5.38,0.0343,0.0217,1.08E-06,0.203,0.251,129.084,261853,72,65,2005,0,0
0.459,0.427,-7.734,0.0267,0.114,0,0.168,0.354,139.902,195493,77,70,2005,0,0
0.687,0.677,-4.172,0.0508,0.000658,0.000146,0.0564,0.546,75.052,199773,72,78,2005,0,0
0.951,0.6,-4.675,0.0685,0.106,0,0.0712,0.822,125.04,218573,76,84,2005,1,0
0.693,0.823,-3.761,0.0726,0.0932,0,0.328,0.741,87.904,196093,70,77,2005,0,0
0.716,0.72,-2.183,0.0319,0.307,0,0.135,0.464,122.512,215853,68,71,2005,0,0
0.731,0.368,-10.38,0.0688,0.00544,0,0.193,0.512,145.171,265333,70,83,2005,0,0
0.597,0.643,-6.303,0.134,0.5,0,0.0435,0.823,167.963,144333,71,77,2005,0,0
0.517,0.206,-12.233,0.0421,0.924,0,0.118,0.489,80.401,189187,67,72,2005,0,0
0.309,0.912,-3.881,0.0646,0.0014,0.000271,0.582,0.302,183.035,231533,72,73,2005,0,0
0.846,0.482,-6.721,0.129,0.0246,0,0.393,0.212,100.969,229867,72,93,2005,0,0
0.556,0.981,-2.688,0.128,0.00662,0,0.218,0.716,101.423,255467,76,82,2005,0,0
0.722,0.329,-11.617,0.108,0.088,0,0.081,0.166,99.991,230713,69,83,2005,0,0
0.55,0.952,-4.664,0.0924,0.000193,0.000666,0.0614,0.391,127.804,207213,70,73,2005,0,0
0.404,0.969,-2.938,0.195,8.51E-05,0.0114,0.268,0.29,173.878,245227,73,79,2005,0,0
0.779,0.64,-8.415,0.159,0.000155,0.00077,0.101,0.498,99.019,246960,75,91,2005,0,0
0.599,0.785,-4.013,0.0309,0.448,0.00336,0.151,0.52,140.046,233640,78,65,2005,0,0
0.877,0.637,-3.493,0.101,0.00516,2.50E-06,0.0959,0.569,119.988,272080,67,73,2005,0,0
0.891,0.439,-7.994,0.428,0.0351,0,0.0932,0.622,77.499,224253,68,56,2005,0,0
0.458,0.912,-3.666,0.0618,0.0175,0,0.363,0.611,104.526,257760,73,79,2005,1,0
0.464,0.405,-12.538,0.033,0.208,1.10E-05,0.0611,0.514,95.852,236427,66,68,2005,0,0
0.963,0.643,-5.785,0.117,0.0507,4.94E-05,0.157,0.534,107.005,274440,73,94,2005,1,0
0.649,0.931,-3.15,0.181,0.0093,0,0.751,0.744,153.645,213067,68,87,2005,1,0
0.608,0.37,-9.207,0.0306,0.844,1.87E-05,0.112,0.349,127.631,225907,66,87,2005,0,0
0.546,0.971,-2.661,0.0965,0.000823,2.11E-05,0.275,0.383,100.078,216427,69,64,2005,0,0
0.66,0.799,-4.644,0.0995,0.106,0,0.154,0.475,125.966,200227,65,87,2005,0,0
0.468,0.201,-17.024,0.0388,0.915,8.28E-05,0.0952,0.383,94.422,188800,71,64,2005,0,0
0.366,0.94,-5.119,0.0696,0.000769,9.42E-05,0.188,0.369,130.198,255627,76,81,2005,0,0
0.49,0.817,-5.405,0.0355,0.455,0,0.0885,0.808,168.115,230373,66,64,2005,0,0
0.671,0.499,-7.766,0.0442,0.00123,0,0.239,0.0854,84.045,280013,65,76,2005,0,0
0.489,0.692,-6.672,0.41,0.0322,0.00608,0.315,0.527,96.946,237707,75,85,2005,1,0
0.688,0.519,-4.285,0.0283,0.064,0,0.1,0.318,116.714,255333,67,68,2005,0,0
0.535,0.548,-6.51,0.037,0.533,1.48E-06,0.123,0.477,115.144,237333,66,87,2005,0,0
0.409,0.783,-5.083,0.0731,0.000422,0.000354,0.0664,0.313,145.541,229867,65,61,2005,0,0
0.41,0.78,-5.391,0.0332,0.211,0,0.48,0.695,88.016,272347,65,69,2005,0,0
0.728,0.909,-3.084,0.0269,0.133,0,0.119,0.963,101.649,220187,72,65,2005,0,0
0.524,0.846,-4.912,0.347,0.0114,0,0.309,0.551,98.385,236600,69,95,2005,1,0
0.732,0.64,-9.859,0.0378,0.586,1.81E-05,0.104,0.715,125.015,263347,71,79,2005,0,0
0.797,0.631,-4.407,0.0339,0.761,0,0.0859,0.885,129.936,212973,69,58,2005,0,0
0.355,0.478,-8.323,0.0335,0.569,2.90E-06,0.194,0.269,102.971,266920,66,71,2005,0,0
0.76,0.891,-5.852,0.0372,0.0226,0.0868,0.298,0.966,120.265,245000,73,81,2005,1,0
0.724,0.705,-5.859,0.112,0.067,0,0.262,0.662,146.589,246333,65,74,2005,1,0
0.489,0.647,-3.424,0.027,0.205,0,0.0504,0.436,167.792,269587,64,71,2005,0,0
0.655,0.54,-6.482,0.0516,0.268,0,0.068,0.43,79.983,207507,65,73,2005,0,0
0.732,0.708,-7.905,0.262,0.534,0,0.237,0.717,175.924,267787,76,79,2005,0,0
0.541,0.968,-4.129,0.0396,0.000248,8.28E-06,0.423,0.505,125.04,311813,70,79,2005,0,0
0.578,0.666,-7.1,0.435,0.0496,0,0.0335,0.591,195.13,235533,73,77,2005,0,0
0.68,0.87,-4.461,0.0393,0.266,0,0.109,0.646,119.075,227840,66,72,2005,1,0
0.692,0.689,-5.988,0.0461,0.111,0,0.343,0.641,75.983,229040,64,58,2005,0,0
0.6,0.56,-6.311,0.0325,0.479,0,0.111,0.417,139.469,201493,64,64,2005,0,0
0.568,0.732,-4.896,0.103,0.179,4.92E-06,0.401,0.626,186.048,258667,69,64,2005,0,0
0.518,0.797,-5.153,0.0309,0.000696,0,0.107,0.293,132.915,238173,72,80,2005,1,0
0.561,0.716,-3.341,0.0291,0.0353,0,0.122,0.667,152.089,185920,64,55,2005,0,0
0.452,0.928,-3.133,0.079,0.000706,0.000637,0.226,0.6,129.188,153600,71,68,2005,0,0
0.765,0.535,-7.229,0.0265,0.22,2.55E-05,0.104,0.548,105.019,183720,65,81,2005,0,0
0.7,0.538,-5.952,0.045,0.000204,0,0.105,0.189,136.518,237733,68,62,2005,0,0
0.572,0.728,-5.534,0.0275,0.203,0.00263,0.231,0.535,75.179,145560,65,67,2005,0,0
0.469,0.132,-14.001,0.0807,0.929,0,0.0873,0.36,67.011,281467,71,83,2005,0,0
0.8,0.502,-6.062,0.0371,0.00167,0,0.0784,0.388,115.091,289760,69,93,2005,0,0
0.57,0.821,-4.38,0.267,0.178,0,0.289,0.408,210.857,225560,64,73,2005,0,0
0.47,0.796,-3.277,0.0336,0.362,1.11E-06,0.133,0.215,113.108,167907,73,82,2005,0,0
0.801,0.682,-5.919,0.225,0.111,1.56E-05,0.109,0.586,123.95,326960,65,87,2005,1,0
0.64,0.62,-5.931,0.416,0.016,0,0.0831,0.609,129.37,252653,64,60,2005,0,0
0.14,0.031,-28.007,0.0457,0.948,0.92,0.11,0.0351,140.076,398120,66,54,2005,0,0
0.757,0.618,-7.964,0.0282,0.262,0,0.221,0.861,106.856,267160,81,77,2006,0,0
0.217,0.905,-4.103,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107,80,82,2006,0,0
0.463,0.857,-3.063,0.0632,0.0506,0,0.184,0.856,111.647,161920,79,82,2006,0,0
0.545,0.932,-2.189,0.0399,0.000665,0,0.127,0.465,92.956,192000,75,67,2006,0,0
0.592,0.23,-13.603,0.0511,0.828,0,0.12,0.537,126.655,144253,73,77,2006,0,0
0.566,0.246,-15.499,0.0276,0.813,1.48E-06,0.195,0.412,101.529,165667,73,77,2006,0,0
0.452,0.574,-8.336,0.31,0.246,0,0.189,0.58,92.791,207187,78,82,2006,0,0
0.939,0.742,-5.171,0.0467,0.321,0,0.107,0.924,118.978,212360,72,82,2006,0,0
0.668,0.361,-8.69,0.0273,0.573,0.00506,0.0805,0.288,134.15,242000,77,86,2006,1,0
0.764,0.326,-9.883,0.0342,0.731,0.0013,0.24,0.237,123.98,245827,76,86,2006,1,0
0.553,0.853,-3.668,0.0339,0.000684,0,0.126,0.506,122.023,231400,73,79,2006,0,0
0.427,0.9,-3.674,0.0499,0.116,1.75E-05,0.119,0.599,104.655,334667,80,86,2006,1,0
0.739,0.511,-7.844,0.0362,0.167,1.34E-06,0.133,0.542,96.038,215360,77,68,2006,0,0
0.537,0.674,-5.134,0.0277,0.0088,0,0.265,0.33,136.002,214107,71,75,2006,0,0
0.391,0.963,-4.378,0.0773,5.86E-05,0.0689,0.14,0.364,167.065,200547,69,77,2006,0,0
0.467,0.988,-3.313,0.112,0.000152,0.0484,0.28,0.321,130.435,220427,76,81,2006,1,0
0.556,0.913,-2.36,0.0437,0.0193,8.59E-06,0.346,0.73,96.184,282160,77,86,2006,1,0
0.744,0.637,-4.483,0.0241,0.337,0.000222,0.0696,0.785,100.511,211893,72,69,2006,0,0
0.185,0.948,-3.892,0.147,0.0104,0,0.105,0.316,196.578,207587,71,79,2006,0,0
0.967,0.583,-5.562,0.0789,0.0584,0,0.0519,0.964,117,242733,76,83,2006,1,0
0.625,0.848,-4.008,0.0314,0.105,0,0.23,0.716,137.993,235427,69,69,2006,0,0
0.803,0.454,-4.802,0.0294,0.352,0,0.0655,0.739,99.99,192213,73,64,2006,0,0
0.835,0.757,-5.029,0.23,0.00647,0,0.29,0.626,82.038,274387,70,76,2006,0,0
0.81,0.755,-6.408,0.201,0.288,0,0.0857,0.623,130.99,246573,68,73,2006,0,0
0.433,0.778,-4.68,0.0371,0.00838,0,0.163,0.217,149.864,209333,70,79,2006,0,0
0.787,0.655,-8.339,0.0431,0.238,0.000171,0.138,0.65,102.485,208653,68,81,2006,0,0
0.467,0.883,-3.679,0.106,0.000321,0.000152,0.125,0.309,122.252,299227,74,82,2006,0,0
0.309,0.875,-4.49,0.0488,0.000213,0.00168,0.113,0.725,143.526,206587,72,66,2006,0,0
0.635,0.974,-5.373,0.052,0.00474,1.56E-05,0.41,0.495,142.049,196467,67,70,2006,1,0
0.795,0.978,-6.097,0.0459,0.046,8.29E-05,0.143,0.843,114.321,242200,67,74,2006,0,0
0.2,0.977,-3.494,0.159,0.00165,1.10E-05,0.259,0.39,195.711,199387,67,76,2006,0,0
0.553,0.837,-5.608,0.0452,0.00941,0,0.372,0.432,140.495,208280,68,66,2006,0,0
0.768,0.829,-5.109,0.0313,0.0964,2.92E-05,0.097,0.962,118.773,234333,74,67,2006,0,0
0.888,0.577,-7.702,0.0612,0.0986,0,0.131,0.609,84.003,241840,67,68,2006,0,0
0.548,0.769,-4.853,0.0312,0.0307,5.53E-06,0.0867,0.388,135.712,248280,67,75,2006,0,0
0.416,0.741,-4.001,0.0335,0.00804,0,0.273,0.286,160.515,202973,68,79,2006,0,0
0.469,0.79,-6.889,0.0391,0.000148,0.372,0.282,0.466,107.45,381947,70,79,2006,0,0
0.636,0.165,-14.261,0.0327,0.885,4.82E-05,0.0502,0.505,112.771,180040,67,77,2006,0,0
0.699,0.837,-5.173,0.0428,0.103,0,0.231,0.348,95.493,228653,66,64,2006,0,0
0.569,0.508,-12.823,0.0502,0.768,0,0.145,0.647,167.624,196560,67,0,2006,0,0
0.49,0.725,-3.304,0.0392,0.123,2.68E-05,0.0983,0.335,123.28,240440,78,79,2006,0,0
0.336,0.194,-15.1,0.0322,0.986,0.00259,0.067,0.192,106.325,200960,66,77,2006,0,0
0.758,0.642,-8.128,0.221,0.0745,0,0.191,0.701,142.078,268067,69,66,2006,0,0
0.545,0.753,-4.618,0.036,0.0417,0,0.389,0.434,105.754,282947,73,72,2006,0,0
0.524,0.578,-4.563,0.12,0.0132,0.00921,0.108,0.537,123.669,215267,71,67,2006,0,0
0.661,0.978,-3.064,0.107,0.0247,0,0.0856,0.592,98.019,204960,66,60,2006,0,0
0.502,0.652,-7.224,0.3,0.0849,0,0.0675,0.649,136.04,254093,69,86,2006,0,0
0.611,0.479,-8.074,0.117,0.877,6.50E-06,0.106,0.79,82.366,158573,65,80,2006,0,0
0.289,0.796,-4.22,0.0494,0.00837,2.61E-05,0.202,0.33,169.835,238680,73,82,2006,0,0
0.668,0.672,-4.931,0.0303,0.111,0,0.329,0.539,89.011,201107,65,95,2006,0,0
0.772,0.68,-5.881,0.224,0.277,1.17E-05,0.682,0.807,119.953,276160,72,83,2006,1,0
0.197,0.956,-2.908,0.0663,7.61E-05,0.00992,0.261,0.209,177.018,244773,69,71,2006,0,0
0.569,0.596,-6.486,0.171,0.457,8.99E-05,0.205,0.757,93.134,217347,67,63,2006,0,0
0.283,0.243,-15.178,0.0316,0.964,0.000381,0.341,0.338,86.799,186067,65,77,2006,0,0
0.316,0.769,-5.283,0.0422,0.0142,0,0.0928,0.127,122.507,321147,72,66,2006,0,0
0.784,0.815,-2.703,0.298,0.127,0,0.0758,0.559,178.119,271813,64,75,2006,0,0
0.589,0.177,-14.891,0.0325,0.977,0.714,0.0958,0.311,88.409,161680,65,69,2006,0,0
0.605,0.864,-5.365,0.0292,0.13,0.000827,0.113,0.736,122.918,228187,65,69,2006,0,0
0.264,0.78,-2.741,0.0517,0.0452,0.0222,0.376,0.456,155.376,280467,68,66,2006,0,0
0.434,0.872,-2.974,0.0702,0.0473,1.83E-06,0.396,0.732,71.515,213760,75,79,2006,0,0
0.745,0.716,-8.221,0.0411,0.202,0,0.059,0.817,132.932,257187,72,79,2006,0,0
0.113,0.951,-4.743,0.129,0.00176,0.00718,0.334,0.139,200.024,441560,64,66,2006,0,0
0.236,0.799,-5.167,0.0939,0.0136,0,0.0948,0.303,208.951,279027,69,82,2006,0,0
0.705,0.806,-3.607,0.0309,0.0132,0.00428,0.0701,0.734,103.383,256947,75,79,2006,0,0
0.551,0.81,-4.365,0.0344,0.0155,0,0.169,0.332,73.464,274333,65,80,2006,0,0
0.547,0.816,-6.165,0.0624,0.0688,0,0.127,0.722,102.765,203507,63,73,2006,0,0
0.631,0.69,-6.676,0.0531,0.176,0,0.121,0.938,94.574,181067,71,64,2006,0,0
0.481,0.973,-1.945,0.0542,0.0037,0.000877,0.325,0.362,99.331,195520,68,82,2006,0,0
0.549,0.284,-8.383,0.0388,0.774,0,0.105,0.389,135.632,284427,63,64,2006,0,0
0.588,0.391,-8.607,0.0334,0.839,0,0.227,0.349,144.069,226973,72,91,2006,1,0
0.392,0.965,-4.441,0.063,6.97E-05,0.0427,0.106,0.298,167.094,200547,71,77,2006,0,0
0.351,0.869,-4.035,0.0509,0.00014,0.000206,0.0886,0.355,182.811,218467,63,77,2006,0,0
0.907,0.625,-5.557,0.198,0.0042,0,0.151,0.605,99.918,163133,63,68,2006,0,0
0.623,0.709,-9.818,0.0636,0.102,0,0.0967,0.948,122.394,165381,69,56,2006,0,0
0.619,0.437,-11.756,0.0314,0.465,0.00609,0.0971,0.406,89.511,285053,67,86,2006,1,0
0.274,0.144,-14.516,0.0482,0.92,0.000388,0.29,0.302,61.551,195493,63,67,2006,0,0
0.688,0.733,-4.569,0.0274,0.00462,0,0.0756,0.459,140.004,208493,71,85,2006,1,0
0.506,0.877,-5.73,0.032,5.16E-05,0.776,0.0712,0.302,114.589,426680,67,79,2006,0,0
0.617,0.717,-7.858,0.153,0.00564,0,0.408,0.49,103.992,311867,81,95,2007,1,0
0.763,0.807,-3.714,0.035,0.0714,0.28,0.348,0.559,103.038,229640,78,76,2007,0,0
0.644,0.548,-5.416,0.0286,0.0209,8.68E-06,0.134,0.166,90.042,253813,81,82,2007,1,0
0.517,0.906,-3.677,0.0735,0.00272,9.26E-06,0.113,0.731,172.977,211520,72,80,2007,0,0
0.615,0.949,-3.52,0.0549,0.00131,3.04E-06,0.0585,0.586,131.985,193893,75,73,2007,0,0
0.459,0.891,-5.057,0.0623,0.00511,0,0.106,0.588,154.837,203507,77,85,2007,1,0
0.761,0.899,-3.09,0.183,0.0135,0,0.0719,0.673,95.027,217587,78,74,2007,0,0
0.565,0.873,-5.906,0.434,0.107,0,0.332,0.755,130.422,273133,72,71,2007,1,0
0.672,0.623,-5.699,0.0297,0.241,0,0.0848,0.617,92.018,215173,73,64,2007,0,0
0.451,0.931,-3.871,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840,77,76,2007,0,0
0.352,0.912,-4.253,0.0725,0.00197,0,0.193,0.351,166.795,220147,72,69,2007,0,0
0.7,0.864,-3.629,0.0283,0.0212,0,0.0956,0.887,102.997,297587,74,72,2007,0,0
0.596,0.62,-6.133,0.039,0.0122,0,0.82,0.102,80.029,271600,73,95,2007,1,0
0.439,0.808,-6.881,0.346,0.00305,0,0.439,0.487,82.962,207000,72,95,2007,1,0
0.675,0.394,-8.539,0.133,0.0611,0,0.214,0.405,104.987,238800,71,83,2007,0,0
0.639,0.628,-7.578,0.0399,0.0381,0,0.386,0.43,90.482,237507,73,95,2007,1,0
0.498,0.83,-5.157,0.0421,0.00461,0,0.139,0.453,89.342,231480,74,79,2007,0,0
0.623,0.93,-5.285,0.0324,0.0141,1.64E-06,0.138,0.287,120.119,205613,78,88,2007,1,0
0.667,0.747,-7.059,0.189,0.337,0,0.115,0.918,86.917,203493,72,95,2007,1,0
0.433,0.959,-4.04,0.0431,0.000917,0,0.028,0.365,172.984,269373,78,81,2007,1,0
0.646,0.813,-5.29,0.0288,0.00178,2.26E-05,0.144,0.821,112.115,173493,67,85,2007,0,0
0.662,0.693,-4.298,0.0698,0.134,0,0.145,0.655,86.009,252120,74,93,2007,0,0
0.465,0.896,-3.126,0.0795,0.00725,0,0.206,0.569,181.014,182827,71,73,2007,0,0
0.761,0.847,-3.068,0.0417,0.0292,2.26E-06,0.39,0.765,91.519,284480,67,83,2007,1,0
0.56,0.959,-2.433,0.102,0.000738,0.000206,0.209,0.67,163.983,216600,74,80,2007,1,0
0.48,0.631,-5.488,0.116,0.0791,0.000105,0.149,0.515,84.164,195093,71,95,2007,1,0
0.542,0.466,-8.665,0.0831,0.141,0.000445,0.125,0.124,191.385,243440,69,95,2007,1,0
0.757,0.367,-5.759,0.0354,0.736,0,0.157,0.681,96.008,233733,67,79,2007,1,0
0.529,0.967,-3.647,0.0508,0.114,0,0.61,0.596,140.127,166373,74,88,2007,1,0
0.264,0.128,-15.443,0.034,0.885,0.352,0.105,0.0774,148.499,370667,67,66,2007,0,0
0.27,0.275,-10.357,0.0356,0.834,0,0.146,0.232,168.653,232760,72,75,2007,0,0
0.684,0.606,-7.268,0.0504,0.17,0,0.058,0.723,127.901,275107,69,60,2007,0,0
0.291,0.79,-5.683,0.0363,0.00133,5.61E-06,0.0811,0.513,155.667,289907,76,74,2007,0,0
0.583,0.829,-4.603,0.134,0.00864,0,0.0426,0.575,174.028,275987,65,91,2007,1,0
0.497,0.661,-9.047,0.0361,0.328,0.000317,0.211,0.894,180.225,240213,72,68,2007,0,0
0.724,0.853,-3.895,0.283,0.0164,0,0.65,0.775,170.51,332733,70,67,2007,0,0
0.625,0.432,-11.948,0.0283,0.633,0.00242,0.127,0.361,137.926,360933,68,71,2007,0,0
0.705,0.474,-13.081,0.0391,0.443,0.0553,0.338,0.756,98.612,233128,67,45,2007,0,0
0.731,0.807,-6.492,0.1,0.181,0.751,0.319,0.765,114.759,179120,74,77,2007,0,0
0.528,0.831,-3.607,0.0429,9.43E-05,0,0.141,0.632,131.094,220480,65,80,2007,0,0
0.785,0.479,-4.956,0.044,0.083,0,0.0937,0.364,75.889,262773,65,70,2007,0,0
0.835,0.669,-5.582,0.0643,0.0336,6.92E-05,0.0535,0.542,122.668,267080,63,91,2007,1,0
0.701,0.815,-5.995,0.038,0.0172,0.000627,0.0969,0.67,138.142,279027,64,64,2007,0,0
0.442,0.793,-5.152,0.0347,0.0456,0,0.328,0.437,80.985,237267,64,71,2007,0,0
0.52,0.852,-5.866,0.0543,0.00237,5.79E-05,0.0733,0.234,140.267,253587,64,85,2007,0,0
0.644,0.725,-4.622,0.0701,0.0112,0,0.146,0.584,77.977,222053,64,67,2007,1,0
0.693,0.504,-8.306,0.238,0.00299,0,0.695,0.723,102.139,167600,67,95,2007,1,0
0.729,0.658,-3.386,0.225,0.0506,0,0.0693,0.551,140.043,250667,69,93,2007,0,0
0.84,0.571,-7.421,0.0797,0.16,0,0.406,0.617,116.59,188493,66,69,2007,0,0
0.895,0.694,-4.384,0.275,0.176,0,0.292,0.632,93.944,230000,70,81,2007,1,0
0.686,0.688,-4.981,0.0254,0.39,1.03E-06,0.0924,0.493,123.125,212373,74,87,2007,1,0
0.359,0.391,-8.034,0.026,0.795,0.0708,0.163,0.19,154.66,242226,70,72,2007,0,0
0.59,0.828,-6.28,0.0439,0.277,5.57E-06,0.0868,0.636,111.353,329680,69,68,2007,0,0
0.631,0.793,-4.086,0.0468,0.000218,5.65E-05,0.0976,0.648,136.96,189373,64,80,2007,0,0
0.619,0.87,-4.956,0.501,0.41,1.37E-06,0.0571,0.94,188.772,219773,64,53,2007,0,0
0.509,0.922,-2.823,0.031,0.0219,0.00117,0.496,0.645,92.5,218787,63,68,2007,0,0
0.572,0.822,-6.015,0.361,0.207,0,0.359,0.472,94.812,289000,67,72,2007,0,0
0.631,0.623,-6.969,0.265,0.463,1.70E-06,0.151,0.765,80.23,227893,66,95,2007,1,0
0.587,0.696,-3.836,0.0677,0.000728,0,0.184,0.701,137.087,153347,67,87,2007,0,0
0.737,0.615,-3.76,0.0317,0.0149,0,0.102,0.41,110.023,231173,63,93,2007,1,0
0.444,0.708,-5.926,0.126,0.0419,0,0.0775,0.26,105.412,255413,63,69,2007,0,0
0.426,0.868,-3.702,0.047,6.54E-05,0,0.0723,0.402,149.042,216000,65,68,2007,0,0
0.698,0.843,-4.789,0.0544,0.00253,0.000454,0.124,0.894,105.83,219413,63,82,2007,0,0
0.519,0.825,-3.087,0.145,0.0468,0,0.0604,0.581,154.777,215173,62,65,2007,0,0
0.573,0.897,-3.549,0.0553,0.00473,0,0.278,0.463,126.034,210653,64,67,2007,0,0
0.572,0.89,-4.139,0.039,0.00082,0.00937,0.564,0.765,158.038,219773,63,60,2007,0,0
0.487,0.949,-4.217,0.0798,0.000429,2.91E-05,0.231,0.406,110.02,352427,70,79,2007,0,0
0.684,0.455,-8.216,0.0307,0.215,1.08E-06,0.263,0.487,97.956,216893,68,73,2007,0,0
0.468,0.996,-3.027,0.179,1.41E-05,0,0.26,0.094,75.978,218133,62,80,2007,0,0
0.434,0.842,-4.468,0.038,0.00442,0.000142,0.308,0.838,169.935,236733,65,68,2007,0,0
